Models,,GCN,GCN,GCN,GCN,GCN,GCN,GAT,GAT,GAT,GAT,GAT,GAT
Masks,,High-only,Low-only,Mix-0.5,Mix-0.3H,Mix-0.7H,Mix-Div,High-only,Low-only,Mix-0.5,Mix-0.3H,Mix-0.7H,Mix-Div
Dataset,Compression ratio,,,,,,,,,,,,
cora,0.5,64.56666787465413,74.83333349227905,69.13333336512248,67.43333141009013,66.93333188692729,69.76666649182637,67.30000178019206,72.09999958674113,68.19999814033508,70.36666671435039,66.46666725476582,68.43333443005879
cora,0.3,52.00000007947286,68.79999836285909,52.799999713897705,61.89999977747599,55.59999942779541,58.399999141693115,50.933333237965904,64.90000089009602,58.1000010172526,57.13333288828532,62.06666827201843,61.36666536331177
citeseer,0.5,59.53333179155985,65.53333202997844,61.36666536331177,63.26666673024496,60.20000179608663,60.53333282470703,56.70000116030375,61.066667238871254,60.76666712760925,60.83333293596903,60.96666653951009,60.300000508626304
citeseer,0.3,54.63333328564962,61.53333385785421,52.53333250681559,54.79999979337057,52.8333326180776,53.16666762034098,55.36666512489319,58.399999141693115,50.500000516573586,55.23333549499512,50.66666702429453,56.166666746139526
