Models,,GCN,GCN,GCN,GCN,GCN,GCN,GAT,GAT,GAT,GAT,GAT,GAT
Masks,,High-only,Low-only,Mix-0.5,Mix-0.3H,Mix-0.7H,Mix-Div,High-only,Low-only,Mix-0.5,Mix-0.3H,Mix-0.7H,Mix-Div
Dataset,Compression ratio,,,,,,,,,,,,
cora,0.5,66.10000133514404,75.0,69.9999988079071,67.29999780654907,65.89999794960022,68.09999942779541,69.80000138282776,72.10000157356262,68.19999814033508,70.80000042915344,68.30000281333923,67.40000247955322
cora,0.3,50.09999871253967,68.19999814033508,52.799999713897705,63.40000033378601,54.60000038146973,55.299997329711914,54.29999828338623,67.5000011920929,62.59999871253967,57.099997997283936,63.30000162124634,66.39999747276306
citeseer,0.5,58.99999737739563,64.99999761581421,61.799997091293335,63.599997758865356,58.60000252723694,61.799997091293335,57.200002670288086,63.200002908706665,60.50000190734863,61.19999885559082,61.10000014305115,60.39999723434448
citeseer,0.3,55.50000071525574,59.60000157356262,55.19999861717224,54.79999780654907,54.19999957084656,50.0,55.69999814033508,60.100001096725464,46.90000116825104,52.10000276565552,52.30000019073486,58.70000123977661
